grouping_key,clube_id,nome,slug,apelido,posicao_id,status_id,pontos_num,preco_num,variacao_num,media_num,jogos_num,RB,FC,GC,CA,CV,SG,DD,DP,GS,FS,PI,A,FT,FD,FF,G,I,PP
Fortaleza,356,Paulo Marcos de Jesus Ribeiro,paulao,Paulão,3,7,-1.9,2.62,-0.72,1.82,18,0,21,0,3,0,6,0,0,0,7,65,0,0,2,3,0,3,0
Fortaleza,356,Carlos Emiliano Pereira,carlinhos,Carlinhos,2,6,-0.9,5.89,-0.25,2.67,15,0,20,0,1,0,6,0,0,0,15,86,0,0,0,2,0,1,0
Fortaleza,356,Jackson de Souza,jackson,Jackson,3,7,-0.8,3.21,-0.28,1.42,13,0,12,0,4,0,3,0,0,0,13,47,0,0,0,2,0,0,0
Fortaleza,356,Éderson Alves Ribeiro Silva,ederson,Éderson,5,6,0,2.41,0,-0.27,3,0,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,0
Fortaleza,356,Guilherme de Jesus da Silva,tinga,Tinga,2,7,0.8,6.3,0.17,3.68,13,0,7,0,1,0,5,0,0,0,8,153,2,1,2,1,0,1,0
Fortaleza,356,Max Walef Araújo da Silva,max-walef,Max Walef,1,6,0,3.76,0,11.4,1,0,0,0,0,0,1,2,0,0,1,21,0,0,0,0,0,0,0
Fortaleza,356,Bruno Ferreira Melo,bruno-melo,Bruno Melo,2,7,0,4.52,0,2.62,13,0,19,0,3,0,4,0,0,0,8,64,0,0,2,2,2,2,0
Fortaleza,356,José Romário Silva de Souza,romarinho,Romarinho,5,7,0,8.8,0,2.98,20,0,10,0,2,0,0,0,0,0,45,63,0,1,8,11,2,2,0
Fortaleza,356,Marlon Adriano Prezotti,marlon,Marlon,4,6,0,2.57,0,0.66,15,0,19,0,1,0,0,0,0,0,8,24,0,0,1,2,0,0,0
Fortaleza,356,Gabriel Dias de Oliveira,gabriel-dias,Gabriel Dias,2,5,0.9,6.71,-0.01,2.64,18,0,14,0,1,1,6,0,0,0,14,58,1,0,3,2,1,2,0
Fortaleza,356,David Correa da Fonseca,david,David,5,7,2,4.88,-0.62,2.67,20,0,41,0,4,0,0,0,0,0,23,76,2,0,4,13,5,8,0
Fortaleza,356,Luiz Antonio Ferreira Rodrigues,felipe,Felipe,4,7,3.8,5.58,-0.03,2.49,19,0,30,0,6,1,0,0,0,0,34,79,0,0,2,5,1,0,0
Fortaleza,356,Paulo Roberto Valoura Júnior,juninho,Juninho,4,7,11.6,6.04,1.7,2.99,20,0,30,0,5,0,0,0,0,0,26,158,3,0,4,17,2,0,0
Fortaleza,356,Osvaldo Lourenço Filho,osvaldo,Osvaldo,5,7,3.1,6.38,-0.29,2.68,20,0,8,0,2,0,0,0,0,0,16,88,3,1,6,10,1,2,0
Fortaleza,356,Francisco Rodrigo de Sousa Barbosa,diguinho,Diguinho,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortaleza,356,Ronald dos Santos Lopes,ronald,Ronald,4,6,0.9,2.78,-0.25,1.84,15,0,15,0,1,0,0,0,0,0,18,23,1,0,2,0,0,0,0
Fortaleza,356,Geilson Cerqueira Almeida,geilson,Geilson,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortaleza,356,Marcelo Augusto Oliveira Chamusca,marcelo-chamusca,Marcelo Chamusca,6,7,2.23,7.13,-0.46,2.79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortaleza,356,Bergson Gustavo Silveira da Silva,bergson,Bergson,5,2,1.1,2.62,-1.07,2.61,10,0,14,0,2,0,0,0,0,0,10,21,0,1,3,2,2,0,0
Fortaleza,356,Igor Torres da Silva,igor-torres,Igor Torres,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortaleza,356, João Paulo Silveira dos Santos,joao-paulo-silveira,João Paulo Silveira,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fortaleza,356,João Paulo da Silva Alves,joao-paulo,João Paulo,4,6,-0.1,5.47,-1.53,-0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Fortaleza,356,Wanderson Santos Pereira,wanderson,Wanderson,3,6,0,3.36,0,1.2,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Atlético-GO,373,João Victor da Silva Marcelino,joao-victor,João Victor,3,6,6,4.09,0.79,2.58,17,0,19,0,6,0,4,0,0,0,20,65,1,0,1,1,0,0,0
Atlético-GO,373,Luís Eduardo Marques dos Santos,dudu,Dudu,2,6,0.2,4.83,0.17,2.71,22,0,24,0,2,1,5,0,0,0,26,186,0,0,2,6,0,2,0
Atlético-GO,373,Ricardo Santos Silva,ricardo,Ricardo,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlético-GO,373,Michel Custódio Gonçalves de Sousa,michel,Michel,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlético-GO,373,Odair Marciano de Oliveira Filho,odair,Odair,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlético-GO,373,Vitor Benedito Leque da Silva,vitor,Vitor,5,6,0,1.26,0,1.7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Atlético-GO,373,Danilo Alves da Silva,danilo,Danilo,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlético-GO,373,Willian Marlon Ferreira Moraes,willian-maranhao,Willian Maranhão,4,6,0.7,2.82,0.36,1.07,13,0,22,0,3,1,0,0,0,0,9,34,0,0,2,5,0,1,0
Atlético-GO,373,Maurício Kozlinski,mauricio-kozlinski,Maurício Kozlinski,1,6,0,1.56,0,-7.8,1,0,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0
Atlético-GO,373,Gilvan Souza Correa,gilvan,Gilvan,3,6,0,5.41,0,2.22,14,0,22,0,5,0,4,0,0,0,7,20,0,0,1,3,1,0,0
Atlético-GO,373,Edson Fernandes Botelho Júnior,edson-junior,Edson Júnior,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlético-GO,373,Marlon Rodrigues Freitas,marlon-freitas,Marlon Freitas,4,6,6.7,6.35,0.82,2.08,18,0,22,0,2,1,0,0,0,0,15,106,1,1,9,11,0,0,0
Atlético-GO,373,Lucas da Cruz Oliveira,oliveira,Oliveira,3,6,0,3,0,2.82,9,0,9,0,2,0,2,0,0,0,7,34,0,0,0,1,2,0,0
Atlético-GO,373,Nicolas Vichiatto da Silva,nicolas,Nicolas,2,6,0.9,7.21,0.08,2.92,22,0,24,0,0,0,6,0,0,0,11,249,3,0,6,11,0,2,0
Atlético-GO,373,Janderson Santos de Souza,janderson,Janderson,5,6,-1.3,5.05,-0.29,2.82,20,0,18,0,1,0,0,0,0,0,23,123,3,0,6,12,2,1,0
Atlético-GO,373,Natanael Batista Pimenta,natanael,Natanael,2,6,0.7,3.56,0.02,1.85,9,0,6,0,1,0,2,0,0,0,8,55,0,0,1,3,0,1,0
Atlético-GO,373,Gustavo Henrique Ferrareis,gustavo-ferrareis,Gustavo Ferrareis,4,6,-0.3,7.61,-0.15,1.86,21,0,29,0,4,0,0,0,0,0,38,94,1,0,3,13,2,6,0
Atlético-GO,373,Éder Ferreira Graminho,eder,Éder ,3,6,-2.5,3.08,-0.61,1.07,20,0,25,0,3,0,5,0,0,0,11,82,0,0,1,2,0,0,0
Atlético-GO,373,Jean Paulo Fernandes Filho,jean,Jean,1,6,9.1,10.41,1.92,4.26,23,0,1,0,1,0,6,28,1,26,8,196,0,0,1,1,2,0,0
Atlético-GO,373,Gabriel Bernard Conceição da Silva,gabriel-bernard,Gabriel Bernard,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlético-GO,373,Matheus de Vargas,matheus-vargas,Matheus Vargas,4,6,-2.2,2.44,-0.88,1.04,19,0,21,0,3,0,0,0,0,0,29,52,1,0,2,12,0,0,0
Atlético-GO,373,Danilo Gomes Magalhães,danilo-gomes,Danilo Gomes,5,6,-0.8,0.78,-0.24,0.98,4,0,2,0,0,0,0,0,0,0,3,9,0,0,0,1,0,3,0
Atlético-GO,373,Francisco Hyun Sol Kim,chico,Chico,5,6,3.7,5.13,0.11,2.83,22,0,26,0,2,0,0,0,0,0,39,140,3,2,12,11,1,1,0
Atlético-GO,373,Francisco Rithely da Silva Sousa,rithely,Rithely,4,6,0,4.1,0,0.1,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Atlético-GO,373,José Roberto Assunção de Araújo Filho,ze-roberto,Zé Roberto,5,6,3.4,5.29,0.75,2.55,13,0,28,0,2,0,0,0,0,0,36,61,1,0,8,9,2,7,0
Atlético-GO,373,Leonardo Siqueira de Paiva Bezerra,leonardo,Leonardo,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlético-GO,373,Matheus Sousa Pereira,pereira,Pereira,3,6,-2,3.49,-1.18,4.65,2,0,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0
Atlético-GO,373,Marcelo Ribeiro Cabo,marcelo-cabo,Marcelo Cabo,6,6,2.69,8.81,0.38,3.43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlético-GO,373,Everton Felipe de Oliveira Silva,everton-felipe,Everton Felipe,4,6,0,2.95,0,0.76,13,0,6,0,2,1,0,0,0,0,17,79,1,0,4,2,0,0,0
Atlético-GO,373,Arnaldo Manoel de Almeida,arnaldo,Arnaldo,2,6,0,2.63,0,1.28,7,0,1,0,1,0,2,0,0,0,1,15,0,0,0,0,0,1,0
Atlético-GO,373,Gabriel Baralhas dos Santos,baralhas,Baralhas,4,6,0,4.6,0,4.9,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
Atlético-GO,373,Roberson de Arruda Alves,roberson,Roberson,5,6,7.5,5.71,2.16,5.9,2,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0
Atlético-GO,373,Wellington Soares da Silva,wellington-rato,Wellington Rato,4,6,-0.2,1.66,-0.24,0.78,6,0,5,0,0,0,0,0,0,0,2,22,0,1,3,1,0,0,0
